codmunicipio,valor,beneficiarios,ano,mes
3303906,539100,442,2021,1
3303955,3824400,5133,2020,4
3303955,4516800,6102,2020,5
3303955,3098400,4063,2020,6
3303955,4638000,6376,2020,7
3303955,4248600,5753,2020,8
3303955,3391792,6282,2020,9
3303955,2252843,5716,2020,10
3303955,2895733,5964,2020,11
3303955,2602709,5768,2020,12
3303955,50700,37,2021,1
3304003,4131600,5785,2020,4
3304003,4972800,6976,2020,5
3304003,3430800,4712,2020,6
3304003,5158200,7341,2020,7
3304003,4734000,6689,2020,8
3304003,3820854,7310,2020,9
3304003,2593829,6635,2020,10
3304003,3302786,6905,2020,11
3304003,2973861,6693,2020,12
3304003,63000,52,2021,1
3304102,3352200,4877,2020,4
3304102,3838200,5527,2020,5
3304102,2486400,3540,2020,6
3304102,3878400,5677,2020,7
3304102,3418200,4954,2020,8
3304102,2910653,5582,2020,9
3304102,1865900,5094,2020,10
3304102,2507402,5387,2020,11
3304102,2253795,5298,2020,12
3304102,17100,20,2021,1
3304110,3138600,4317,2020,4
3304110,3724800,5151,2020,5
3304110,2479800,3352,2020,6
3304110,3860400,5404,2020,7
3304110,3473400,4820,2020,8
3304110,3032775,5483,2020,9
3304110,1994447,4975,2020,10
3304110,2594145,5184,2020,11
3304110,2291620,5016,2020,12
3304110,39300,33,2021,1
3304128,2087400,2966,2020,4
3304128,2528400,3608,2020,5
3304128,1633200,2291,2020,6
3304128,2655600,3820,2020,7
3304128,2386800,3399,2020,8
3304128,2110941,3844,2020,9
3304128,1415460,3531,2020,10
3304128,1804797,3699,2020,11
3304128,1642165,3604,2020,12
3304128,33000,28,2021,1
3304144,30643800,42053,2020,4
3304144,36584400,50671,2020,5
3304144,24902400,33582,2020,6
3304144,38223000,53620,2020,7
3304144,34260600,47203,2020,8
3304144,29482485,54085,2020,9
3304144,19802403,49450,2020,10
3304144,25179641,51595,2020,11
3304144,22470668,50283,2020,12
3304144,245100,214,2021,1
3304151,4695000,6637,2020,4
3304151,5343000,7519,2020,5
3304151,3392400,4686,2020,6
3304151,5350800,7635,2020,7
3304151,4653600,6601,2020,8
3304151,3740500,7156,2020,9
3304151,2367538,6549,2020,10
3304151,3090786,6822,2020,11
3304151,2863688,6689,2020,12
3304151,62100,50,2021,1
3304201,16091400,22636,2020,4
3304201,20265000,28573,2020,5
3304201,12077400,16900,2020,6
3304201,21593400,30949,2020,7
3304201,19278000,27157,2020,8
3304201,19998166,32839,2020,9
3304201,13090371,29661,2020,10
3304201,17205020,31286,2020,11
3304201,15257566,30129,2020,12
3304201,265800,226,2021,1
3304300,10982400,15328,2020,4
3304300,12719400,17811,2020,5
3304300,8469000,11511,2020,6
3304300,12940800,18365,2020,7
3304300,11661000,16362,2020,8
3304300,9361749,18059,2020,9
3304300,6240586,16709,2020,10
3304300,7963335,17410,2020,11
3304300,7456326,17064,2020,12
3304300,89100,84,2021,1
3304409,2881800,4173,2020,4
3304409,3462600,4988,2020,5
3304409,2287200,3224,2020,6
3304409,3618600,5293,2020,7
3304409,3245400,4715,2020,8
3304409,2894818,5316,2020,9
3304409,1923898,4838,2020,10
3304409,2430873,5026,2020,11
3304409,2141391,4866,2020,12
3304409,32100,27,2021,1
3304508,1565400,2154,2020,4
3304508,1857600,2558,2020,5
3304508,1213200,1646,2020,6
3304508,1878000,2646,2020,7
3304508,1649400,2296,2020,8
3304508,1392129,2563,2020,9
3304508,924324,2342,2020,10
3304508,1170549,2415,2020,11
3304508,1047965,2348,2020,12
3304508,14100,14,2021,1
3304524,25614600,35947,2020,4
3304524,31929000,45135,2020,5
3304524,18593400,26104,2020,6
3304524,33636600,48097,2020,7
3304524,29364600,41620,2020,8
3304524,29918875,49842,2020,9
3304524,19676200,45500,2020,10
3304524,25791670,48119,2020,11
3304524,23521977,46813,2020,12
3304524,304500,277,2021,1
3304557,957648000,1312664,2020,4
3304557,1211919600,1680162,2020,5
3304557,740594400,1007011,2020,6
3304557,1284261600,1809288,2020,7
3304557,1136416800,1572110,2020,8
3304557,1149490204,1897914,2020,9
3304557,760531244,1718828,2020,10
3304557,983761199,1808713,2020,11
3304557,868221769,1753954,2020,12
3304557,12314100,10247,2021,1
3304607,1479000,2115,2020,4
3304607,1768200,2526,2020,5
3304607,1158000,1615,2020,6
3304607,1842000,2656,2020,7
3304607,1594200,2286,2020,8
3304607,1412813,2637,2020,9
3304607,930424,2418,2020,10
3304607,1190931,2538,2020,11
3304607,1081173,2481,2020,12
3304607,15600,15,2021,1
3304706,6558000,9273,2020,4
3304706,8076000,11449,2020,5
3304706,4785000,6613,2020,6
3304706,8361600,12045,2020,7
3304706,7299600,10406,2020,8
3304706,7223295,12323,2020,9
3304706,4737621,11280,2020,10
3304706,6171934,11866,2020,11
3304706,5581810,11635,2020,12
3304706,64800,57,2021,1
3304805,6781800,9724,2020,4
3304805,7783200,11111,2020,5
3304805,5432400,7649,2020,6
3304805,7915800,11472,2020,7
3304805,7141800,10271,2020,8
3304805,5584689,11239,2020,9
3304805,3759459,10420,2020,10
3304805,4819608,10885,2020,11
3304805,4371766,10654,2020,12
3304805,72600,57,2021,1
3304755,11579400,16785,2020,4
3304755,13408800,19485,2020,5
3304755,9369000,13332,2020,6
3304755,13415400,19738,2020,7
3304755,12010800,17561,2020,8
3304755,9294286,18948,2020,9
3304755,6357352,17645,2020,10
3304755,8055630,18432,2020,11
3304755,7394773,18154,2020,12
3304755,42600,46,2021,1
3304904,160768800,221021,2020,4
3304904,197228400,275195,2020,5
3304904,129231600,175668,2020,6
3304904,206960400,292190,2020,7
3304904,184933200,256801,2020,8
3304904,169506073,299071,2020,9
3304904,113496572,271891,2020,10
3304904,144675150,285403,2020,11
3304904,129131990,277556,2020,12
3304904,1687800,1430,2021,1
3305000,8893800,12609,2020,4
3305000,10298400,14658,2020,5
3305000,6610800,9236,2020,6
3305000,10636800,15271,2020,7
3305000,9448800,13513,2020,8
3305000,8151076,15329,2020,9
3305000,5294903,14065,2020,10
3305000,6951382,14810,2020,11
3305000,6430481,14566,2020,12
3305000,80100,68,2021,1
3305109,71847600,98581,2020,4
3305109,93528000,130348,2020,5
3305109,57492600,78938,2020,6
3305109,99306600,140275,2020,7
3305109,87310200,121318,2020,8
3305109,89395328,146827,2020,9
3305109,59942080,133321,2020,10
3305109,76930001,140521,2020,11
3305109,67372479,136638,2020,12
3305109,880800,725,2021,1
3305133,1343400,2022,2020,4
3305133,1571400,2331,2020,5
3305133,1039200,1538,2020,6
3305133,1594800,2411,2020,7
3305133,1432200,2163,2020,8
3305133,1145655,2347,2020,9
3305133,781141,2209,2020,10
3305133,957747,2274,2020,11
3305133,916358,2239,2020,12
3305133,8100,6,2021,1
3305158,3303000,4763,2020,4
3305158,4165800,6016,2020,5
3305158,2730600,3888,2020,6
3305158,4339200,6378,2020,7
3305158,3916800,5720,2020,8
3305158,3629782,6601,2020,9
3305158,2445090,6016,2020,10
3305158,3138256,6355,2020,11
3305158,2827968,6236,2020,12
3305158,51300,43,2021,1
3305208,17367000,24170,2020,4
3305208,21028800,29596,2020,5
3305208,13398600,18550,2020,6
3305208,22426200,31853,2020,7
3305208,20454000,28089,2020,8
3305208,18939229,32807,2020,9
3305208,12750250,30158,2020,10
3305208,16456349,31660,2020,11
3305208,14931693,30674,2020,12
3305208,219000,155,2021,1
3305307,1650000,2419,2020,4
3305307,1856400,2714,2020,5
3305307,1220400,1735,2020,6
3305307,1873200,2771,2020,7
3305307,1663800,2448,2020,8
3305307,1365782,2760,2020,9
3305307,900660,2587,2020,10
3305307,1150988,2686,2020,11
3305307,1084678,2649,2020,12
3305307,7200,5,2021,1
3305406,3494400,4979,2020,4
3305406,4149600,5922,2020,5
3305406,2614800,3655,2020,6
3305406,4313400,6236,2020,7
3305406,3773400,5421,2020,8
3305406,3496196,6295,2020,9
3305406,2284775,5767,2020,10
3305406,2976153,6061,2020,11
3305406,2709710,5936,2020,12
3305406,36600,35,2021,1
3305505,15453000,21873,2020,4
3305505,19812000,28264,2020,5
3305505,11806200,16532,2020,6
3305505,20893200,30235,2020,7
3305505,18330000,26240,2020,8
3305505,18648513,31258,2020,9
3305505,12270242,28345,2020,10
3305505,15856843,30031,2020,11
3305505,14092127,29373,2020,12
3305505,173100,157,2021,1
3305554,18532200,25447,2020,4
3305554,20947800,28899,2020,5
3305554,13910400,18574,2020,6
3305554,21412200,29924,2020,7
3305554,19335600,26481,2020,8
3305554,15566748,29342,2020,9
3305554,10050721,26920,2020,10
3305554,13003529,27992,2020,11
3305554,11849906,27186,2020,12
3305554,154200,127,2021,1
3305604,4752600,6622,2020,4
3305604,5324400,7411,2020,5
3305604,3733800,5050,2020,6
3305604,5432400,7637,2020,7
3305604,4902000,6828,2020,8
3305604,3685387,7313,2020,9
3305604,2465789,6701,2020,10
3305604,3147566,6981,2020,11
3305604,2833408,6785,2020,12
3305604,20700,20,2021,1
3305703,3436800,5192,2020,4
3305703,4125000,6139,2020,5
3305703,2936400,4419,2020,6
3305703,4237800,6467,2020,7
3305703,3850200,5857,2020,8
3305703,3250335,6684,2020,9
3305703,2299005,6281,2020,10
3305703,2883545,6545,2020,11
3305703,2602077,6502,2020,12
3305703,17100,15,2021,1
3305752,6856800,9725,2020,4
3305752,8037600,11457,2020,5
3305752,5534400,7714,2020,6
3305752,8286600,11915,2020,7
3305752,7529400,10743,2020,8
3305752,5940016,11968,2020,9
3305752,4043747,11091,2020,10
3305752,5075872,11503,2020,11
3305752,4618379,11239,2020,12
3305752,39300,31,2021,1
3305802,26493000,37562,2020,4
3305802,33540000,47739,2020,5
3305802,19885200,27879,2020,6
3305802,35010600,50670,2020,7
3305802,30646800,44020,2020,8
3305802,31048603,52606,2020,9
3305802,20343890,47745,2020,10
3305802,26515885,50586,2020,11
3305802,24077724,49475,2020,12
3305802,286200,210,2021,1
3305901,1863600,2683,2020,4
3305901,2149200,3084,2020,5
3305901,1500000,2121,2020,6
3305901,2155200,3139,2020,7
3305901,1932000,2813,2020,8
3305901,1549842,3142,2020,9
3305901,1056732,2928,2020,10
3305901,1368090,3059,2020,11
3305901,1228529,3020,2020,12
3305901,20100,18,2021,1
3306008,14013600,18992,2020,4
3306008,16275600,22204,2020,5
3306008,10513800,13856,2020,6
3306008,16731000,23156,2020,7
3306008,14873400,20363,2020,8
3306008,12872002,23029,2020,9
3306008,8289642,20918,2020,10
3306008,10834624,21835,2020,11
3306008,9892655,21259,2020,12
3306008,187500,145,2021,1
3306107,12133200,16476,2020,4
3306107,14119800,19277,2020,5
3306107,9639000,12705,2020,6
3306107,14591400,20289,2020,7
3306107,13242600,18096,2020,8
3306107,10825271,20180,2020,9
3306107,7225614,18512,2020,10
3306107,9328538,19411,2020,11
3306107,8419855,18961,2020,12
3306107,112500,94,2021,1
3306156,2242800,3272,2020,4
3306156,2508000,3634,2020,5
3306156,1756800,2526,2020,6
3306156,2544600,3744,2020,7
3306156,2290800,3351,2020,8
3306156,1766935,3679,2020,9
3306156,1193119,3453,2020,10
3306156,1541968,3593,2020,11
3306156,1421208,3548,2020,12
3306156,7500,7,2021,1
3306206,5748600,8048,2020,4
3306206,6970800,9804,2020,5
3306206,4327200,5922,2020,6
3306206,7228800,10351,2020,7
3306206,6379200,9068,2020,8
3306206,6026534,10501,2020,9
3306206,3938457,9562,2020,10
3306206,5130396,10034,2020,11
3306206,4602105,9799,2020,12
3306206,67800,60,2021,1
3306305,34854600,48789,2020,4
3306305,43399800,61073,2020,5
3306305,27603600,38276,2020,6
3306305,45865800,65647,2020,7
3306305,41282400,58336,2020,8
3306305,39146654,67860,2020,9
3306305,25942863,61203,2020,10
3306305,33792198,64310,2020,11
3306305,29627858,61520,2020,12
3306305,680700,540,2021,1
3500105,3063000,4545,2020,4
3500105,4326000,6296,2020,5
3500105,2247000,3331,2020,6
3500105,4553400,6829,2020,7
3500105,3937200,5910,2020,8
3500105,4615993,7394,2020,9
3500105,2978008,6571,2020,10
3500105,3896462,6949,2020,11
3500105,3479511,6683,2020,12
3500105,67200,55,2021,1
3500204,653400,970,2020,4
3500204,801000,1162,2020,5
3500204,433800,634,2020,6
3500204,825000,1227,2020,7
3500204,715800,1063,2020,8
3500204,736246,1258,2020,9
3500204,443567,1098,2020,10
3500204,596140,1156,2020,11
3500204,550240,1109,2020,12
3500204,9300,6,2021,1
3500303,4544400,6334,2020,4
3500303,5700000,7928,2020,5
3500303,3452400,4768,2020,6
3500303,5988000,8512,2020,7
3500303,5296800,7496,2020,8
3500303,5228693,8855,2020,9
3500303,3395315,7900,2020,10
3500303,4368967,8257,2020,11
3500303,3912949,7959,2020,12
3500303,55500,45,2021,1
3500402,945600,1426,2020,4
3500402,1202400,1803,2020,5
3500402,663000,998,2020,6
3500402,1273200,1950,2020,7
3500402,1098000,1678,2020,8
3500402,1236854,2072,2020,9
3500402,777099,1832,2020,10
3500402,1041558,1947,2020,11
3500402,928816,1874,2020,12
3500402,9300,8,2021,1
3500501,2126400,3144,2020,4
3500501,2977800,4381,2020,5
3500501,1611000,2375,2020,6
3500501,3139200,4694,2020,7
3500501,2805000,4148,2020,8
3500501,3141555,5104,2020,9
3500501,2138182,4652,2020,10
3500501,2718383,4934,2020,11
3500501,2470432,4800,2020,12
3500501,39300,29,2021,1
3500550,943200,1369,2020,4
3500550,1128000,1615,2020,5
3500550,681600,975,2020,6
3500550,1171200,1710,2020,7
3500550,1026600,1498,2020,8
3500550,972469,1709,2020,9
3500550,598893,1525,2020,10
3500550,805790,1611,2020,11
3500550,728829,1546,2020,12
3500550,2400,2,2021,1
3500600,362400,538,2020,4
3500600,540600,803,2020,5
3500600,287400,428,2020,6
3500600,592200,888,2020,7
3500600,508200,764,2020,8
3500600,587634,947,2020,9
3500600,392934,842,2020,10
3500600,499825,884,2020,11
3500600,424746,855,2020,12
3500600,5400,4,2021,1
3500709,4278000,6221,2020,4
3500709,5744400,8294,2020,5
3500709,3243600,4704,2020,6
3500709,6025800,8867,2020,7
3500709,5273400,7754,2020,8
3500709,5671013,9411,2020,9
3500709,3610028,8255,2020,10
3500709,4653173,8642,2020,11
3500709,4133901,8220,2020,12
3500709,54000,49,2021,1
3500758,697200,1036,2020,4
3500758,919200,1344,2020,5
3500758,538200,794,2020,6
3500758,967800,1441,2020,7
3500758,838800,1256,2020,8
3500758,891236,1519,2020,9
3500758,590634,1378,2020,10
3500758,750574,1442,2020,11
3500758,658035,1358,2020,12
3500758,14100,8,2021,1
3500808,574800,871,2020,4
3500808,687000,1029,2020,5
3500808,405000,597,2020,6
3500808,702000,1072,2020,7
3500808,627000,937,2020,8
3500808,582993,1071,2020,9
3500808,350632,936,2020,10
3500808,442579,949,2020,11
3500808,402892,917,2020,12
3500808,8100,5,2021,1
3500907,511200,723,2020,4
3500907,631800,880,2020,5
3500907,376800,526,2020,6
3500907,651600,932,2020,7
3500907,576000,815,2020,8
3500907,556052,946,2020,9
3500907,334264,801,2020,10
3500907,413900,820,2020,11
3500907,386097,787,2020,12
3500907,9000,4,2021,1
3501004,2188200,3140,2020,4
3501004,2694600,3869,2020,5
3501004,1601400,2247,2020,6
3501004,2766000,4034,2020,7
3501004,2460600,3558,2020,8
3501004,2314506,4107,2020,9
3501004,1461382,3598,2020,10
3501004,1854156,3738,2020,11
3501004,1689908,3632,2020,12
3501004,15900,16,2021,1
3501103,537600,805,2020,4
3501103,668400,980,2020,5
3501103,387000,569,2020,6
3501103,703800,1055,2020,7
3501103,630000,936,2020,8
3501103,586375,1055,2020,9
3501103,377429,959,2020,10
3501103,475745,994,2020,11
3501103,444245,963,2020,12
3501103,5700,7,2021,1
3501152,2073000,2907,2020,4
3501152,2704800,3798,2020,5
3501152,1704000,2387,2020,6
3501152,2893800,4122,2020,7
3501152,2631600,3737,2020,8
3501152,2684789,4426,2020,9
3501152,1774757,3919,2020,10
3501152,2275990,4122,2020,11
3501152,1950245,3856,2020,12
3501152,66300,45,2021,1
3501202,445800,679,2020,4
3501202,585000,864,2020,5
3501202,334800,510,2020,6
3501202,595800,914,2020,7
3501202,504000,768,2020,8
3501202,543004,946,2020,9
3501202,336095,832,2020,10
3501202,452798,885,2020,11
3501202,409551,858,2020,12
3501202,5700,6,2021,1
3501301,3481800,4960,2020,4
3501301,4308600,6133,2020,5
3501301,2790600,3921,2020,6
3501301,4471200,6505,2020,7
3501301,4012200,5775,2020,8
3501301,3733886,6732,2020,9
3501301,2510997,6132,2020,10
3501301,3176688,6386,2020,11
3501301,2821664,6143,2020,12
3501301,40200,34,2021,1
3501400,567000,828,2020,4
3501400,633000,903,2020,5
3501400,397200,561,2020,6
3501400,630600,924,2020,7
3501400,568800,819,2020,8
3501400,456750,886,2020,9
3501400,259674,756,2020,10
3501400,350371,778,2020,11
3501400,326461,758,2020,12
3501400,600,1,2021,1
3501509,472200,694,2020,4
3501509,538200,781,2020,5
3501509,303600,433,2020,6
3501509,546600,809,2020,7
3501509,486000,715,2020,8
3501509,450140,809,2020,9
3501509,260549,694,2020,10
3501509,342545,722,2020,11
3501509,327245,701,2020,12
3501509,3000,3,2021,1
3501608,21105000,30313,2020,4
3501608,29554800,42633,2020,5
3501608,17566800,25479,2020,6
3501608,31719600,46661,2020,7
3501608,28102200,41277,2020,8
3501608,31571467,51358,2020,9
3501608,21237287,45957,2020,10
3501608,27271715,48313,2020,11
3501608,23303468,45822,2020,12
3501608,402300,324,2021,1
3501707,3610800,4988,2020,4
3501707,5004600,6971,2020,5
3501707,2836200,3915,2020,6
3501707,5287800,7492,2020,7
3501707,4655400,6582,2020,8
3501707,5011685,8011,2020,9
3501707,3312197,7051,2020,10
3501707,4232244,7447,2020,11
3501707,3779282,7028,2020,12
3501707,65100,54,2021,1
3501806,882000,1322,2020,4
3501806,1032000,1544,2020,5
3501806,596400,875,2020,6
3501806,1077000,1630,2020,7
3501806,919200,1391,2020,8
3501806,991013,1719,2020,9
3501806,592353,1494,2020,10
3501806,797553,1575,2020,11
3501806,715953,1526,2020,12
3501806,5100,6,2021,1
3501905,5536200,8116,2020,4
3501905,7699200,11171,2020,5
3501905,4408200,6531,2020,6
3501905,8221800,12213,2020,7
3501905,7354200,10901,2020,8
3501905,8186375,13264,2020,9
3501905,5385919,11751,2020,10
3501905,6980307,12356,2020,11
3501905,6073234,11802,2020,12
3501905,122100,95,2021,1
3502002,537600,747,2020,4
3502002,684000,950,2020,5
3502002,432600,585,2020,6
3502002,716400,1005,2020,7
3502002,642000,898,2020,8
3502002,599827,1033,2020,9
3502002,390322,920,2020,10
3502002,500506,958,2020,11
3502002,430061,919,2020,12
3502002,3300,4,2021,1
3502101,6515400,9114,2020,4
3502101,8466000,11835,2020,5
3502101,5196000,7167,2020,6
3502101,8850000,12665,2020,7
3502101,7868400,11182,2020,8
3502101,7812833,13267,2020,9
3502101,5209555,11966,2020,10
3502101,6601825,12461,2020,11
3502101,5904245,11972,2020,12
3502101,86100,62,2021,1
3502200,3028200,4463,2020,4
3502200,3843000,5583,2020,5
3502200,2255400,3269,2020,6
3502200,3992400,5959,2020,7
3502200,3566400,5294,2020,8
3502200,3570970,6195,2020,9
3502200,2280051,5439,2020,10
3502200,2917554,5713,2020,11
3502200,2652134,5520,2020,12
3502200,31800,22,2021,1
3502309,1183800,1638,2020,4
3502309,1425600,1951,2020,5
3502309,838800,1136,2020,6
3502309,1467000,2057,2020,7
3502309,1271400,1767,2020,8
3502309,1221710,2083,2020,9
3502309,767380,1874,2020,10
3502309,996060,1963,2020,11
3502309,915899,1888,2020,12
3502309,9300,8,2021,1
3502408,628800,958,2020,4
3502408,778200,1153,2020,5
3502408,439200,654,2020,6
3502408,803400,1219,2020,7
3502408,682800,1035,2020,8
3502408,717557,1251,2020,9
3502408,440476,1120,2020,10
3502408,585975,1171,2020,11
3502408,519852,1132,2020,12
3502408,7800,7,2021,1
3502507,4456200,6466,2020,4
